datetime,block,units,day_type,hour
2025-01-21 01:00:00,Block_A,22.42,Weekday,1
2025-01-21 02:00:00,Block_A,23.11,Weekday,2
2025-01-21 03:00:00,Block_A,22.26,Weekday,3
2025-01-21 04:00:00,Block_A,22.93,Weekday,4
2025-01-21 05:00:00,Block_A,22.88,Weekday,5
2025-01-21 06:00:00,Block_A,24.0,Weekday,6
2025-01-21 07:00:00,Block_A,25.1,Weekday,7
2025-01-21 08:00:00,Block_A,26.33,Weekday,8
2025-01-21 09:00:00,Block_A,25.95,Weekday,9
2025-01-21 10:00:00,Block_A,25.05,Weekday,10
2025-01-21 11:00:00,Block_A,22.9,Weekday,11
2025-01-21 12:00:00,Block_A,22.87,Weekday,12
2025-01-21 13:00:00,Block_A,21.24,Weekday,13
2025-01-21 14:00:00,Block_A,24.98,Weekday,14
2025-01-21 15:00:00,Block_A,23.12,Weekday,15
2025-01-21 16:00:00,Block_A,22.97,Weekday,16
2025-01-21 17:00:00,Block_A,23.77,Weekday,17
2025-01-21 18:00:00,Block_A,31.54,Weekday,18
2025-01-21 19:00:00,Block_A,32.63,Weekday,19
2025-01-21 20:00:00,Block_A,32.17,Weekday,20
2025-01-21 21:00:00,Block_A,30.81,Weekday,21
2025-01-21 22:00:00,Block_A,28.73,Weekday,22
2025-01-21 23:00:00,Block_A,24.06,Weekday,23
2025-01-22 00:00:00,Block_A,21.15,Weekday,0
2025-01-22 01:00:00,Block_A,20.73,Weekday,1
2025-01-22 02:00:00,Block_A,21.2,Weekday,2
2025-01-22 03:00:00,Block_A,22.34,Weekday,3
2025-01-22 04:00:00,Block_A,22.89,Weekday,4
2025-01-22 05:00:00,Block_A,23.41,Weekday,5
2025-01-22 06:00:00,Block_A,27.66,Weekday,6
2025-01-22 07:00:00,Block_A,27.59,Weekday,7
2025-01-22 08:00:00,Block_A,27.35,Weekday,8
2025-01-22 09:00:00,Block_A,26.78,Weekday,9
2025-01-22 10:00:00,Block_A,26.58,Weekday,10
2025-01-22 11:00:00,Block_A,23.78,Weekday,11
2025-01-22 12:00:00,Block_A,23.16,Weekday,12
2025-01-22 13:00:00,Block_A,22.43,Weekday,13
2025-01-22 14:00:00,Block_A,22.95,Weekday,14
2025-01-22 15:00:00,Block_A,20.39,Weekday,15
2025-01-22 16:00:00,Block_A,24.03,Weekday,16
2025-01-22 17:00:00,Block_A,21.49,Weekday,17
2025-01-22 18:00:00,Block_A,30.48,Weekday,18
2025-01-22 19:00:00,Block_A,34.22,Weekday,19
2025-01-22 20:00:00,Block_A,32.21,Weekday,20
2025-01-22 21:00:00,Block_A,29.73,Weekday,21
2025-01-22 22:00:00,Block_A,32.08,Weekday,22
2025-01-22 23:00:00,Block_A,21.67,Weekday,23
2025-01-23 00:00:00,Block_A,25.83,Weekday,0
2025-01-23 01:00:00,Block_A,20.87,Weekday,1
2025-01-23 02:00:00,Block_A,21.69,Weekday,2
2025-01-23 03:00:00,Block_A,25.56,Weekday,3
2025-01-23 04:00:00,Block_A,22.36,Weekday,4
2025-01-23 05:00:00,Block_A,22.66,Weekday,5
2025-01-23 06:00:00,Block_A,27.29,Weekday,6
2025-01-23 07:00:00,Block_A,26.87,Weekday,7
2025-01-23 08:00:00,Block_A,26.08,Weekday,8
2025-01-23 09:00:00,Block_A,25.32,Weekday,9
2025-01-23 10:00:00,Block_A,27.87,Weekday,10
2025-01-23 11:00:00,Block_A,22.84,Weekday,11
2025-01-23 12:00:00,Block_A,19.37,Weekday,12
2025-01-23 13:00:00,Block_A,23.3,Weekday,13
2025-01-23 14:00:00,Block_A,20.64,Weekday,14
2025-01-23 15:00:00,Block_A,22.81,Weekday,15
2025-01-23 16:00:00,Block_A,21.21,Weekday,16
2025-01-23 17:00:00,Block_A,21.68,Weekday,17
2025-01-23 18:00:00,Block_A,34.76,Weekday,18
2025-01-23 19:00:00,Block_A,27.8,Weekday,19
2025-01-23 20:00:00,Block_A,31.08,Weekday,20
2025-01-23 21:00:00,Block_A,31.68,Weekday,21
2025-01-23 22:00:00,Block_A,30.78,Weekday,22
2025-01-23 23:00:00,Block_A,19.46,Weekday,23
2025-01-24 00:00:00,Block_A,23.5,Weekday,0
2025-01-24 01:00:00,Block_A,20.46,Weekday,1
2025-01-24 02:00:00,Block_A,22.25,Weekday,2
2025-01-24 03:00:00,Block_A,22.09,Weekday,3
2025-01-24 04:00:00,Block_A,24.42,Weekday,4
2025-01-24 05:00:00,Block_A,21.95,Weekday,5
2025-01-24 06:00:00,Block_A,26.95,Weekday,6
2025-01-24 07:00:00,Block_A,24.14,Weekday,7
2025-01-24 08:00:00,Block_A,27.61,Weekday,8
2025-01-24 09:00:00,Block_A,30.54,Weekday,9
2025-01-24 10:00:00,Block_A,27.34,Weekday,10
2025-01-24 11:00:00,Block_A,24.91,Weekday,11
2025-01-24 12:00:00,Block_A,20.55,Weekday,12
2025-01-24 13:00:00,Block_A,23.19,Weekday,13
2025-01-24 14:00:00,Block_A,22.01,Weekday,14
2025-01-24 15:00:00,Block_A,23.44,Weekday,15
2025-01-24 16:00:00,Block_A,22.04,Weekday,16
2025-01-24 17:00:00,Block_A,23.86,Weekday,17
2025-01-24 18:00:00,Block_A,32.75,Weekday,18
2025-01-24 19:00:00,Block_A,31.85,Weekday,19
2025-01-24 20:00:00,Block_A,27.98,Weekday,20
2025-01-24 21:00:00,Block_A,28.36,Weekday,21
2025-01-24 22:00:00,Block_A,34.28,Weekday,22
2025-01-24 23:00:00,Block_A,22.74,Weekday,23
2025-01-25 00:00:00,Block_A,21.82,Weekend,0
2025-01-25 01:00:00,Block_A,24.28,Weekend,1
2025-01-25 02:00:00,Block_A,19.28,Weekend,2
2025-01-25 03:00:00,Block_A,23.7,Weekend,3
2025-01-25 04:00:00,Block_A,22.08,Weekend,4
2025-01-25 05:00:00,Block_A,20.79,Weekend,5
2025-01-25 06:00:00,Block_A,25.91,Weekend,6
2025-01-25 07:00:00,Block_A,26.93,Weekend,7
2025-01-25 08:00:00,Block_A,25.03,Weekend,8
2025-01-25 09:00:00,Block_A,27.97,Weekend,9
2025-01-25 10:00:00,Block_A,30.26,Weekend,10
2025-01-25 11:00:00,Block_A,24.61,Weekend,11
2025-01-25 12:00:00,Block_A,21.48,Weekend,12
2025-01-25 13:00:00,Block_A,23.6,Weekend,13
2025-01-25 14:00:00,Block_A,21.04,Weekend,14
2025-01-25 15:00:00,Block_A,22.02,Weekend,15
2025-01-25 16:00:00,Block_A,21.82,Weekend,16
2025-01-25 17:00:00,Block_A,23.03,Weekend,17
2025-01-25 18:00:00,Block_A,29.38,Weekend,18
2025-01-25 19:00:00,Block_A,34.69,Weekend,19
2025-01-25 20:00:00,Block_A,31.31,Weekend,20
2025-01-25 21:00:00,Block_A,34.4,Weekend,21
2025-01-25 22:00:00,Block_A,30.05,Weekend,22
2025-01-25 23:00:00,Block_A,22.47,Weekend,23
2025-01-26 00:00:00,Block_A,19.71,Weekend,0
2025-01-26 01:00:00,Block_A,22.85,Weekend,1
2025-01-26 02:00:00,Block_A,21.65,Weekend,2
2025-01-26 03:00:00,Block_A,22.45,Weekend,3
2025-01-26 04:00:00,Block_A,23.46,Weekend,4
2025-01-26 05:00:00,Block_A,19.52,Weekend,5
2025-01-26 06:00:00,Block_A,25.66,Weekend,6
2025-01-26 07:00:00,Block_A,22.14,Weekend,7
2025-01-26 08:00:00,Block_A,26.94,Weekend,8
2025-01-26 09:00:00,Block_A,26.9,Weekend,9
2025-01-26 10:00:00,Block_A,30.78,Weekend,10
2025-01-26 11:00:00,Block_A,21.82,Weekend,11
2025-01-26 12:00:00,Block_A,22.6,Weekend,12
2025-01-26 13:00:00,Block_A,22.85,Weekend,13
2025-01-26 14:00:00,Block_A,22.7,Weekend,14
2025-01-26 15:00:00,Block_A,22.97,Weekend,15
2025-01-26 16:00:00,Block_A,21.5,Weekend,16
2025-01-26 17:00:00,Block_A,22.22,Weekend,17
2025-01-26 18:00:00,Block_A,31.07,Weekend,18
2025-01-26 19:00:00,Block_A,30.09,Weekend,19
2025-01-26 20:00:00,Block_A,34.25,Weekend,20
2025-01-26 21:00:00,Block_A,31.29,Weekend,21
2025-01-26 22:00:00,Block_A,28.63,Weekend,22
2025-01-26 23:00:00,Block_A,21.22,Weekend,23
2025-01-27 00:00:00,Block_A,23.73,Weekday,0
2025-01-27 01:00:00,Block_A,23.06,Weekday,1
2025-01-27 02:00:00,Block_A,22.06,Weekday,2
2025-01-27 03:00:00,Block_A,20.28,Weekday,3
2025-01-27 04:00:00,Block_A,21.51,Weekday,4
2025-01-27 05:00:00,Block_A,22.96,Weekday,5
2025-01-27 06:00:00,Block_A,25.66,Weekday,6
2025-01-27 07:00:00,Block_A,30.3,Weekday,7
2025-01-27 08:00:00,Block_A,28.1,Weekday,8
2025-01-27 09:00:00,Block_A,30.54,Weekday,9
2025-01-27 10:00:00,Block_A,28.14,Weekday,10
2025-01-27 11:00:00,Block_A,22.57,Weekday,11
2025-01-27 12:00:00,Block_A,22.03,Weekday,12
2025-01-27 13:00:00,Block_A,22.19,Weekday,13
2025-01-27 14:00:00,Block_A,23.87,Weekday,14
2025-01-27 15:00:00,Block_A,21.05,Weekday,15
2025-01-27 16:00:00,Block_A,23.0,Weekday,16
2025-01-27 17:00:00,Block_A,23.31,Weekday,17
2025-01-27 18:00:00,Block_A,35.29,Weekday,18
2025-01-27 19:00:00,Block_A,27.43,Weekday,19
2025-01-27 20:00:00,Block_A,33.38,Weekday,20
2025-01-27 21:00:00,Block_A,30.54,Weekday,21
2025-01-27 22:00:00,Block_A,34.68,Weekday,22
2025-01-27 23:00:00,Block_A,21.67,Weekday,23
2025-01-28 00:00:00,Block_A,21.26,Weekday,0
2025-01-28 01:00:00,Block_A,21.9,Weekday,1
2025-01-28 02:00:00,Block_A,20.13,Weekday,2
2025-01-28 03:00:00,Block_A,23.61,Weekday,3
2025-01-28 04:00:00,Block_A,21.54,Weekday,4
2025-01-28 05:00:00,Block_A,21.13,Weekday,5
2025-01-28 06:00:00,Block_A,26.66,Weekday,6
2025-01-28 07:00:00,Block_A,24.81,Weekday,7
2025-01-28 08:00:00,Block_A,26.41,Weekday,8
2025-01-28 09:00:00,Block_A,28.84,Weekday,9
2025-01-28 10:00:00,Block_A,27.88,Weekday,10
2025-01-28 11:00:00,Block_A,20.71,Weekday,11
2025-01-28 12:00:00,Block_A,22.84,Weekday,12
2025-01-28 13:00:00,Block_A,21.98,Weekday,13
2025-01-28 14:00:00,Block_A,22.55,Weekday,14
2025-01-28 15:00:00,Block_A,23.23,Weekday,15
2025-01-28 16:00:00,Block_A,20.58,Weekday,16
2025-01-28 17:00:00,Block_A,23.5,Weekday,17
2025-01-28 18:00:00,Block_A,32.21,Weekday,18
2025-01-28 19:00:00,Block_A,31.42,Weekday,19
2025-01-28 20:00:00,Block_A,32.56,Weekday,20
2025-01-28 21:00:00,Block_A,30.63,Weekday,21
2025-01-28 22:00:00,Block_A,28.77,Weekday,22
2025-01-28 23:00:00,Block_A,22.11,Weekday,23
2025-01-29 00:00:00,Block_A,24.58,Weekday,0
2025-01-29 01:00:00,Block_A,22.24,Weekday,1
2025-01-29 02:00:00,Block_A,21.78,Weekday,2
2025-01-29 03:00:00,Block_A,20.94,Weekday,3
2025-01-29 04:00:00,Block_A,21.76,Weekday,4
2025-01-29 05:00:00,Block_A,27.37,Weekday,5
2025-01-29 06:00:00,Block_A,29.34,Weekday,6
2025-01-29 07:00:00,Block_A,26.92,Weekday,7
2025-01-29 08:00:00,Block_A,24.42,Weekday,8
2025-01-29 09:00:00,Block_A,27.16,Weekday,9
2025-01-29 10:00:00,Block_A,29.05,Weekday,10
2025-01-29 11:00:00,Block_A,23.9,Weekday,11
2025-01-29 12:00:00,Block_A,23.9,Weekday,12
2025-01-29 13:00:00,Block_A,24.54,Weekday,13
2025-01-29 14:00:00,Block_A,22.78,Weekday,14
2025-01-29 15:00:00,Block_A,22.64,Weekday,15
2025-01-29 16:00:00,Block_A,22.21,Weekday,16
2025-01-29 17:00:00,Block_A,23.57,Weekday,17
2025-01-29 18:00:00,Block_A,32.63,Weekday,18
2025-01-29 19:00:00,Block_A,32.92,Weekday,19
2025-01-29 20:00:00,Block_A,27.78,Weekday,20
2025-01-29 21:00:00,Block_A,34.02,Weekday,21
2025-01-29 22:00:00,Block_A,31.57,Weekday,22
2025-01-29 23:00:00,Block_A,20.02,Weekday,23
2025-01-30 00:00:00,Block_A,23.33,Weekday,0
2025-01-30 01:00:00,Block_A,23.12,Weekday,1
2025-01-30 02:00:00,Block_A,20.71,Weekday,2
2025-01-30 03:00:00,Block_A,21.88,Weekday,3
2025-01-30 04:00:00,Block_A,23.24,Weekday,4
2025-01-30 05:00:00,Block_A,22.75,Weekday,5
2025-01-30 06:00:00,Block_A,27.37,Weekday,6
2025-01-30 07:00:00,Block_A,32.04,Weekday,7
2025-01-30 08:00:00,Block_A,26.44,Weekday,8
2025-01-30 09:00:00,Block_A,25.64,Weekday,9
2025-01-30 10:00:00,Block_A,28.25,Weekday,10
2025-01-30 11:00:00,Block_A,22.92,Weekday,11
2025-01-30 12:00:00,Block_A,21.74,Weekday,12
2025-01-30 13:00:00,Block_A,23.58,Weekday,13
2025-01-30 14:00:00,Block_A,23.08,Weekday,14
2025-01-30 15:00:00,Block_A,20.82,Weekday,15
2025-01-30 16:00:00,Block_A,20.29,Weekday,16
2025-01-30 17:00:00,Block_A,23.73,Weekday,17
2025-01-30 18:00:00,Block_A,27.66,Weekday,18
2025-01-30 19:00:00,Block_A,29.35,Weekday,19
2025-01-30 20:00:00,Block_A,34.54,Weekday,20
2025-01-30 21:00:00,Block_A,31.99,Weekday,21
2025-01-30 22:00:00,Block_A,27.73,Weekday,22
2025-01-30 23:00:00,Block_A,21.54,Weekday,23
2025-01-31 00:00:00,Block_A,24.37,Weekday,0
2025-01-31 01:00:00,Block_A,19.84,Weekday,1
2025-01-31 02:00:00,Block_A,22.96,Weekday,2
2025-01-31 03:00:00,Block_A,21.43,Weekday,3
2025-01-31 04:00:00,Block_A,22.37,Weekday,4
2025-01-31 05:00:00,Block_A,25.26,Weekday,5
2025-01-31 06:00:00,Block_A,29.47,Weekday,6
2025-01-31 07:00:00,Block_A,28.09,Weekday,7
2025-01-31 08:00:00,Block_A,27.04,Weekday,8
2025-01-31 09:00:00,Block_A,27.11,Weekday,9
2025-01-31 10:00:00,Block_A,30.27,Weekday,10
2025-01-31 11:00:00,Block_A,24.37,Weekday,11
2025-01-31 12:00:00,Block_A,22.58,Weekday,12
2025-01-31 13:00:00,Block_A,21.31,Weekday,13
2025-01-31 14:00:00,Block_A,22.94,Weekday,14
2025-01-31 15:00:00,Block_A,21.49,Weekday,15
2025-01-31 16:00:00,Block_A,24.91,Weekday,16
2025-01-31 17:00:00,Block_A,21.83,Weekday,17
2025-01-31 18:00:00,Block_A,31.1,Weekday,18
2025-01-31 19:00:00,Block_A,27.64,Weekday,19
2025-01-31 20:00:00,Block_A,32.8,Weekday,20
2025-01-31 21:00:00,Block_A,30.51,Weekday,21
2025-01-31 22:00:00,Block_A,29.66,Weekday,22
2025-01-31 23:00:00,Block_A,23.15,Weekday,23
2025-02-01 00:00:00,Block_A,23.22,Weekend,0
2025-02-01 01:00:00,Block_A,23.2,Weekend,1
2025-02-01 02:00:00,Block_A,21.31,Weekend,2
2025-02-01 03:00:00,Block_A,23.36,Weekend,3
2025-02-01 04:00:00,Block_A,23.56,Weekend,4
2025-02-01 05:00:00,Block_A,21.73,Weekend,5
2025-02-01 06:00:00,Block_A,24.96,Weekend,6
2025-02-01 07:00:00,Block_A,27.68,Weekend,7
2025-02-01 08:00:00,Block_A,27.31,Weekend,8
2025-02-01 09:00:00,Block_A,27.84,Weekend,9
2025-02-01 10:00:00,Block_A,26.46,Weekend,10
2025-02-01 11:00:00,Block_A,23.42,Weekend,11
2025-02-01 12:00:00,Block_A,22.18,Weekend,12
2025-02-01 13:00:00,Block_A,22.37,Weekend,13
2025-02-01 14:00:00,Block_A,20.93,Weekend,14
2025-02-01 15:00:00,Block_A,22.23,Weekend,15
2025-02-01 16:00:00,Block_A,23.79,Weekend,16
2025-02-01 17:00:00,Block_A,20.44,Weekend,17
2025-02-01 18:00:00,Block_A,35.74,Weekend,18
2025-02-01 19:00:00,Block_A,25.59,Weekend,19
2025-02-01 20:00:00,Block_A,30.47,Weekend,20
2025-02-01 21:00:00,Block_A,27.76,Weekend,21
2025-02-01 22:00:00,Block_A,28.99,Weekend,22
2025-02-01 23:00:00,Block_A,22.9,Weekend,23
2025-02-02 00:00:00,Block_A,22.89,Weekend,0
2025-02-02 01:00:00,Block_A,23.52,Weekend,1
2025-02-02 02:00:00,Block_A,22.14,Weekend,2
2025-02-02 03:00:00,Block_A,21.54,Weekend,3
2025-02-02 04:00:00,Block_A,23.67,Weekend,4
2025-02-02 05:00:00,Block_A,23.25,Weekend,5
2025-02-02 06:00:00,Block_A,26.63,Weekend,6
2025-02-02 07:00:00,Block_A,27.99,Weekend,7
2025-02-02 08:00:00,Block_A,30.14,Weekend,8
2025-02-02 09:00:00,Block_A,29.29,Weekend,9
2025-02-02 10:00:00,Block_A,26.54,Weekend,10
2025-02-02 11:00:00,Block_A,21.82,Weekend,11
2025-02-02 12:00:00,Block_A,25.09,Weekend,12
2025-02-02 13:00:00,Block_A,23.73,Weekend,13
2025-02-02 14:00:00,Block_A,22.98,Weekend,14
2025-02-02 15:00:00,Block_A,21.64,Weekend,15
2025-02-02 16:00:00,Block_A,23.74,Weekend,16
2025-02-02 17:00:00,Block_A,22.49,Weekend,17
2025-02-02 18:00:00,Block_A,29.43,Weekend,18
2025-02-02 19:00:00,Block_A,29.44,Weekend,19
2025-02-02 20:00:00,Block_A,34.07,Weekend,20
2025-02-02 21:00:00,Block_A,35.69,Weekend,21
2025-02-02 22:00:00,Block_A,29.89,Weekend,22
2025-02-02 23:00:00,Block_A,23.74,Weekend,23
2025-02-03 00:00:00,Block_A,21.38,Weekday,0
2025-02-03 01:00:00,Block_A,23.96,Weekday,1
2025-02-03 02:00:00,Block_A,18.26,Weekday,2
2025-02-03 03:00:00,Block_A,21.21,Weekday,3
2025-02-03 04:00:00,Block_A,22.51,Weekday,4
2025-02-03 05:00:00,Block_A,20.71,Weekday,5
2025-02-03 06:00:00,Block_A,25.31,Weekday,6
2025-02-03 07:00:00,Block_A,28.33,Weekday,7
2025-02-03 08:00:00,Block_A,27.43,Weekday,8
2025-02-03 09:00:00,Block_A,29.51,Weekday,9
2025-02-03 10:00:00,Block_A,28.42,Weekday,10
2025-02-03 11:00:00,Block_A,24.53,Weekday,11
2025-02-03 12:00:00,Block_A,21.88,Weekday,12
2025-02-03 13:00:00,Block_A,20.82,Weekday,13
2025-02-03 14:00:00,Block_A,22.11,Weekday,14
2025-02-03 15:00:00,Block_A,21.46,Weekday,15
2025-02-03 16:00:00,Block_A,20.36,Weekday,16
2025-02-03 17:00:00,Block_A,22.98,Weekday,17
2025-02-03 18:00:00,Block_A,31.5,Weekday,18
2025-02-03 19:00:00,Block_A,32.78,Weekday,19
2025-02-03 20:00:00,Block_A,33.3,Weekday,20
2025-02-03 21:00:00,Block_A,27.3,Weekday,21
2025-02-03 22:00:00,Block_A,32.95,Weekday,22
2025-02-03 23:00:00,Block_A,22.87,Weekday,23
2025-02-04 00:00:00,Block_A,21.69,Weekday,0
2025-02-04 01:00:00,Block_A,21.48,Weekday,1
2025-02-04 02:00:00,Block_A,23.8,Weekday,2
2025-02-04 03:00:00,Block_A,21.76,Weekday,3
2025-02-04 04:00:00,Block_A,23.39,Weekday,4
2025-02-04 05:00:00,Block_A,20.75,Weekday,5
2025-02-04 06:00:00,Block_A,25.22,Weekday,6
2025-02-04 07:00:00,Block_A,26.89,Weekday,7
2025-02-04 08:00:00,Block_A,24.57,Weekday,8
2025-02-04 09:00:00,Block_A,29.79,Weekday,9
2025-02-04 10:00:00,Block_A,28.05,Weekday,10
2025-02-04 11:00:00,Block_A,25.96,Weekday,11
2025-02-04 12:00:00,Block_A,20.06,Weekday,12
2025-02-04 13:00:00,Block_A,21.16,Weekday,13
2025-02-04 14:00:00,Block_A,22.27,Weekday,14
2025-02-04 15:00:00,Block_A,20.26,Weekday,15
2025-02-04 16:00:00,Block_A,23.34,Weekday,16
2025-02-04 17:00:00,Block_A,22.5,Weekday,17
2025-02-04 18:00:00,Block_A,32.84,Weekday,18
2025-02-04 19:00:00,Block_A,33.27,Weekday,19
2025-02-04 20:00:00,Block_A,29.05,Weekday,20
2025-02-04 21:00:00,Block_A,31.9,Weekday,21
2025-02-04 22:00:00,Block_A,32.09,Weekday,22
2025-02-04 23:00:00,Block_A,22.1,Weekday,23
2025-02-05 00:00:00,Block_A,22.84,Weekday,0
2025-02-05 01:00:00,Block_A,21.28,Weekday,1
2025-02-05 02:00:00,Block_A,21.6,Weekday,2
2025-02-05 03:00:00,Block_A,23.59,Weekday,3
2025-02-05 04:00:00,Block_A,23.18,Weekday,4
2025-02-05 05:00:00,Block_A,22.95,Weekday,5
2025-02-05 06:00:00,Block_A,28.19,Weekday,6
2025-02-05 07:00:00,Block_A,25.34,Weekday,7
2025-02-05 08:00:00,Block_A,30.43,Weekday,8
2025-02-05 09:00:00,Block_A,29.01,Weekday,9
2025-02-05 10:00:00,Block_A,29.03,Weekday,10
2025-02-05 11:00:00,Block_A,22.04,Weekday,11
2025-02-05 12:00:00,Block_A,21.26,Weekday,12
2025-02-05 13:00:00,Block_A,21.83,Weekday,13
2025-02-05 14:00:00,Block_A,25.32,Weekday,14
2025-02-05 15:00:00,Block_A,20.45,Weekday,15
2025-02-05 16:00:00,Block_A,22.13,Weekday,16
2025-02-05 17:00:00,Block_A,22.77,Weekday,17
2025-02-05 18:00:00,Block_A,32.1,Weekday,18
2025-02-05 19:00:00,Block_A,30.93,Weekday,19
2025-02-05 20:00:00,Block_A,33.5,Weekday,20
2025-02-05 21:00:00,Block_A,30.71,Weekday,21
2025-02-05 22:00:00,Block_A,31.4,Weekday,22
2025-02-05 23:00:00,Block_A,21.77,Weekday,23
2025-02-06 00:00:00,Block_A,20.17,Weekday,0
2025-02-06 01:00:00,Block_A,22.25,Weekday,1
2025-02-06 02:00:00,Block_A,23.59,Weekday,2
2025-02-06 03:00:00,Block_A,23.64,Weekday,3
2025-02-06 04:00:00,Block_A,20.92,Weekday,4
2025-02-06 05:00:00,Block_A,25.64,Weekday,5
2025-02-06 06:00:00,Block_A,27.63,Weekday,6
2025-02-06 07:00:00,Block_A,26.95,Weekday,7
2025-02-06 08:00:00,Block_A,28.84,Weekday,8
2025-02-06 09:00:00,Block_A,31.07,Weekday,9
2025-02-06 10:00:00,Block_A,28.68,Weekday,10
2025-02-06 11:00:00,Block_A,23.1,Weekday,11
2025-02-06 12:00:00,Block_A,21.3,Weekday,12
2025-02-06 13:00:00,Block_A,21.08,Weekday,13
2025-02-06 14:00:00,Block_A,24.38,Weekday,14
2025-02-06 15:00:00,Block_A,21.84,Weekday,15
2025-02-06 16:00:00,Block_A,23.47,Weekday,16
2025-02-06 17:00:00,Block_A,22.89,Weekday,17
2025-02-06 18:00:00,Block_A,30.51,Weekday,18
2025-02-06 19:00:00,Block_A,34.56,Weekday,19
2025-02-06 20:00:00,Block_A,30.23,Weekday,20
2025-02-06 21:00:00,Block_A,34.94,Weekday,21
2025-02-06 22:00:00,Block_A,31.76,Weekday,22
2025-02-06 23:00:00,Block_A,21.85,Weekday,23
2025-02-07 00:00:00,Block_A,24.38,Weekday,0
2025-02-07 01:00:00,Block_A,24.26,Weekday,1
2025-02-07 02:00:00,Block_A,23.33,Weekday,2
2025-02-07 03:00:00,Block_A,22.63,Weekday,3
2025-02-07 04:00:00,Block_A,24.28,Weekday,4
2025-02-07 05:00:00,Block_A,24.01,Weekday,5
2025-02-07 06:00:00,Block_A,28.41,Weekday,6
2025-02-07 07:00:00,Block_A,28.1,Weekday,7
2025-02-07 08:00:00,Block_A,28.63,Weekday,8
2025-02-07 09:00:00,Block_A,25.95,Weekday,9
2025-02-07 10:00:00,Block_A,28.57,Weekday,10
2025-02-07 11:00:00,Block_A,20.42,Weekday,11
2025-02-07 12:00:00,Block_A,23.33,Weekday,12
2025-02-07 13:00:00,Block_A,21.73,Weekday,13
2025-02-07 14:00:00,Block_A,20.14,Weekday,14
2025-02-07 15:00:00,Block_A,21.06,Weekday,15
2025-02-07 16:00:00,Block_A,23.04,Weekday,16
2025-02-07 17:00:00,Block_A,22.5,Weekday,17
2025-02-07 18:00:00,Block_A,30.25,Weekday,18
2025-02-07 19:00:00,Block_A,33.8,Weekday,19
2025-02-07 20:00:00,Block_A,32.16,Weekday,20
2025-02-07 21:00:00,Block_A,32.45,Weekday,21
2025-02-07 22:00:00,Block_A,32.18,Weekday,22
2025-02-07 23:00:00,Block_A,23.63,Weekday,23
2025-02-08 00:00:00,Block_A,20.82,Weekend,0
2025-02-08 01:00:00,Block_A,22.8,Weekend,1
2025-02-08 02:00:00,Block_A,20.17,Weekend,2
2025-02-08 03:00:00,Block_A,23.85,Weekend,3
2025-02-08 04:00:00,Block_A,22.02,Weekend,4
2025-02-08 05:00:00,Block_A,22.6,Weekend,5
2025-02-08 06:00:00,Block_A,26.19,Weekend,6
2025-02-08 07:00:00,Block_A,27.51,Weekend,7
2025-02-08 08:00:00,Block_A,28.23,Weekend,8
2025-02-08 09:00:00,Block_A,28.49,Weekend,9
2025-02-08 10:00:00,Block_A,24.81,Weekend,10
2025-02-08 11:00:00,Block_A,26.58,Weekend,11
2025-02-08 12:00:00,Block_A,21.85,Weekend,12
2025-02-08 13:00:00,Block_A,23.88,Weekend,13
2025-02-08 14:00:00,Block_A,22.19,Weekend,14
2025-02-08 15:00:00,Block_A,22.46,Weekend,15
2025-02-08 16:00:00,Block_A,23.48,Weekend,16
2025-02-08 17:00:00,Block_A,21.43,Weekend,17
2025-02-08 18:00:00,Block_A,30.83,Weekend,18
2025-02-08 19:00:00,Block_A,34.04,Weekend,19
2025-02-08 20:00:00,Block_A,30.52,Weekend,20
2025-02-08 21:00:00,Block_A,31.3,Weekend,21
2025-02-08 22:00:00,Block_A,30.6,Weekend,22
2025-02-08 23:00:00,Block_A,21.36,Weekend,23
2025-02-09 00:00:00,Block_A,24.16,Weekend,0
2025-02-09 01:00:00,Block_A,23.45,Weekend,1
2025-02-09 02:00:00,Block_A,24.14,Weekend,2
2025-02-09 03:00:00,Block_A,19.21,Weekend,3
2025-02-09 04:00:00,Block_A,21.23,Weekend,4
2025-02-09 05:00:00,Block_A,21.91,Weekend,5
2025-02-09 06:00:00,Block_A,26.37,Weekend,6
2025-02-09 07:00:00,Block_A,30.11,Weekend,7
2025-02-09 08:00:00,Block_A,27.46,Weekend,8
2025-02-09 09:00:00,Block_A,29.55,Weekend,9
2025-02-09 10:00:00,Block_A,27.98,Weekend,10
2025-02-09 11:00:00,Block_A,21.24,Weekend,11
2025-02-09 12:00:00,Block_A,20.8,Weekend,12
2025-02-09 13:00:00,Block_A,23.68,Weekend,13
2025-02-09 14:00:00,Block_A,23.74,Weekend,14
2025-02-09 15:00:00,Block_A,22.72,Weekend,15
2025-02-09 16:00:00,Block_A,24.72,Weekend,16
2025-02-09 17:00:00,Block_A,20.1,Weekend,17
2025-02-09 18:00:00,Block_A,32.5,Weekend,18
2025-02-09 19:00:00,Block_A,29.61,Weekend,19
2025-02-09 20:00:00,Block_A,29.41,Weekend,20
2025-02-09 21:00:00,Block_A,35.33,Weekend,21
2025-02-09 22:00:00,Block_A,30.66,Weekend,22
2025-02-09 23:00:00,Block_A,22.99,Weekend,23
2025-02-10 00:00:00,Block_A,23.15,Weekday,0
2025-02-10 01:00:00,Block_A,22.63,Weekday,1
2025-02-10 02:00:00,Block_A,22.02,Weekday,2
